what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1507169113053
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1507169113053
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1507169113054
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1507169113054
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1507169113065
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1507169113065
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1507169113066
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1507169113067
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1507169113097
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1507169113103
started,bundle,org.eclipse.pde,3.7.2.v201202080800,"org.eclipse.pde",1507169113103
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1507169113109
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1507169113124
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1507169113137
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1507169113146
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1507169113157
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1507169113166
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1507169113169
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1507169113182
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1507169113187
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1507169113188
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1507169113188
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1507169113189
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1507169113189
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1507169113199
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1507169113210
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1507169113211
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1507169113217
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1507169113217
started,bundle,org.eclipse.graphiti,0.9.0.v20120613-0805,"org.eclipse.graphiti",1507169113233
started,bundle,org.eclipse.graphiti.mm,0.9.0.v20120613-0805,"org.eclipse.graphiti.mm",1507169113233
started,bundle,org.eclipse.graphiti.ui,0.9.0.v20120613-0805,"org.eclipse.graphiti.ui",1507169113246
started,bundle,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor",1507169113246
started,bundle,org.eclipse.featuremodel.metamodel,0.7.0,"org.eclipse.featuremodel.metamodel",1507169113246
os,sysinfo,,,"linux",1507169113249
arch,sysinfo,,,"x86_64",1507169113249
ws,sysinfo,,,"gtk",1507169113250
locale,sysinfo,,,"en_US",1507169113250
processors,sysinfo,,,"4",1507169113250
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1507169113250
java.runtime.version,sysinfo,,,"1.8.0_131-8u131-b11-2ubuntu1.17.04.3-b11",1507169113250
java.specification.name,sysinfo,,,"Java Platform API Specification",1507169113250
java.specification.vendor,sysinfo,,,"Oracle Corporation",1507169113250
java.specification.version,sysinfo,,,"1.8",1507169113250
java.vendor,sysinfo,,,"Oracle Corporation",1507169113250
java.version,sysinfo,,,"1.8.0_131",1507169113250
java.vm.info,sysinfo,,,"mixed mode",1507169113250
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1507169113250
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1507169113250
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1507169113250
java.vm.specification.version,sysinfo,,,"1.8",1507169113250
java.vm.vendor,sysinfo,,,"Oracle Corporation",1507169113250
java.vm.version,sysinfo,,,"25.131-b11",1507169113250
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1507169113732
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1507169113964
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1507169113972
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1507169113973
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1507169114093
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1507169114120
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1507169114298
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1507169114405
opened,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1507169202017
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1507169202077
opened,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1507169207135
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1507169207187
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1507169218871
started,bundle,org.eclipse.emf.eef.runtime,1.0.2.v20120216-1513,"org.eclipse.emf.eef.runtime",1507169234915
started,bundle,org.eclipse.emf.validation.ui,1.3.0.v200901271722,"org.eclipse.emf.validation.ui",1507169234942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169277319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169278252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169315980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169316794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169348934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1507169349241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169349276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169394161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1507169394277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169394318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169396408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169462400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169467275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169484094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507169488378
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1507169649590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507173322090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507173361623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507174990552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507174994288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175026183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175109431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175116116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175117827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175126274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175493003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175528296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175530323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175533578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175534871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175536850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175537052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175553958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175624863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1507175624969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175624998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175688944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175769629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175774331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175833173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175903746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507175904810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176147207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176148884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176401567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1507176401684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176401718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176408192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176464005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176465275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176466101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176466293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176585418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176623138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176663534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176670906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176693084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176715294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176747828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176764074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176794477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176797063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176826508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507176833305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507178824412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507178899912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507178920514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507178999851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507179084146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507179156096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507180540704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507180553726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507180557775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507180620596
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1507205778846
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1507205778848
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1507205778849
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1507205778849
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1507205778850
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1507205778850
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1507205778850
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1507205778850
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1507205778851
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1507205778851
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1507205778853
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1507205778854
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1507205778855
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1507205778856
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1507205778857
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1507205778857
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1507205778858
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1507205778858
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1507205778859
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1507205778860
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1507205778860
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1507205778861
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1507205778861
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1507205778862
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1507205778863
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1507205778863
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1507205778864
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1507205778865
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1507205778865
started,bundle,org.eclipse.emf.workspace,1.5.1.v20110823-1800,"org.eclipse.emf.workspace",1507205778868
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1507205778869
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1507205778869
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1507205778869
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1507205778870
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1507205778870
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1507205778871
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1507205778871
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1507205778871
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1507205778872
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1507205778872
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1507205778873
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1507205778873
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1507205778874
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1507205778874
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1507205778875
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1507205778875
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1507205778876
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1507205778876
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1507205778876
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1507205778877
