2010,147,155,14,6
2020,149,158,15,5
2030,152,161,15,5
2040,155,164,15,6
2050,157,46,16,11
2060,160,44,16,13
2070,163,43,16,15
2080,165,41,15,17
2090,168,40,15,19
2100,171,40,14,21
2110,173,42,13,22
2120,176,43,12,24
2130,179,44,11,26
2140,182,45,10,28
2150,184,47,9,30
2160,187,48,8,31
2170,190,49,7,33
2180,192,51,6,35
2190,195,53,5,37
2200,196,56,5,39
2210,196,59,6,42
2220,196,62,7,45
2230,195,65,8,44
2240,195,68,8,40
2250,195,70,8,36
2260,194,73,7,32
2270,194,76,7,29
2280,194,79,7,25
2290,193,82,7,21
2300,190,85,9,17
2310,185,88,10,13
2320,180,91,11,10
2330,175,94,12,6
2340,170,97,13,5
2350,165,38,13,6
2360,160,40,14,7
2370,154,43,14,8
2380,149,46,15,9
2390,144,47,16,10
2400,139,52,16,11
2410,134,123,17,12
2420,129,127,18,13
2430,129,131,18,14
2440,134,134,19,16
2450,139,138,19,17
2460,144,142,20,18
2470,149,54,21,19
2480,157,57,21,20
2490,165,60,22,21
2500,172,63,23,22
2510,179,66,23,21
2520,185,69,24,19
2530,192,72,23,18
2540,192,75,21,16
2550,193,78,19,14
2560,193,82,17,13
2570,193,85,15,11
2580,193,88,13,10
2590,191,42,11,15
2600,187,41,9,13
2610,183,41,7,10
2620,178,41,5,8
2630,174,40,6,6
2640,170,41,8,5
2650,165,90,11,30
2660,161,92,13,30
2670,157,94,16,29
2680,152,95,18,29
2690,148,97,21,28
2700,144,99,23,27
2710,140,61,26,28
2720,135,58,28,27
2730,131,56,31,26
2740,125,56,33,25
2750,118,55,36,24
2760,115,55,38,23
2770,114,52,39,21
2780,116,56,40,23
2790,119,59,41,25
2800,121,62,41,27
2810,124,65,42,29
2820,126,69,42,31
2830,129,72,43,33
2840,131,75,44,35
2850,134,79,44,37
2860,137,82,45,39
2870,139,85,46,41
2880,142,88,46,43
2890,144,97,47,76
2900,147,100,47,74
2910,149,103,48,72
2920,152,107,49,71
2930,154,110,49,69
